No,Year_of_survey,District,lat,lon,CBSD_Severity,CBSD_Incidence,CMD_Mean_Severity ,CMD Incidence,Adult_Whitefly_Population,Mean_adult_whitefly_per_Plant
2438,2011,Tororo,0.79561,34.18311,0,0,0,0,7,0.233333333
2439,2011,Tororo,0.78685,34.12428,2.5,6.7,2,30,85,2.833333333
2440,2011,Tororo,0.80858,34.11047,0,0,3,36.7,79,2.633333333
2441,2011,Tororo,0.86106,34.10172,2.3,10,2,40,85,2.833333333
2442,2011,Wakiso,0.41657,32.64553,2,100,2,3.3,3395,113.1666667
2443,2011,Wakiso,0.44648,32.58276,2.5,33.3,0,0,557,18.56666667
2444,2011,Wakiso,0.47502,32.67473,3,3.3,3,20,1372,45.73333333
2445,2011,Wakiso,0.49818,32.64867,0,0,0,0,2526,84.2
2446,2011,Wakiso,0.55926,32.63287,2.5,96.7,0,0,2646,88.2
2447,2011,Wakiso,0.50756,32.54697,2.4,100,2.6,16.7,700,23.33333333
2448,2011,Wakiso,0.53649,32.53147,2.5,36.7,3.11,96.7,2194,73.13333333
2449,2011,Wakiso,0.4751,32.50552,2.4,100,3,6.7,800,26.66666667
2450,2011,Wakiso,0.53488,32.4508,2.1,86.7,2,3.3,97,3.233333333
2451,2011,Wakiso,0.50333,32.36699,2,96.7,0,0,48,1.6
2452,2011,Wakiso,0.40992,32.46304,2.7,50,2.67,20,87,2.9
2453,2011,Wakiso,0.4194,32.39882,0,0,3.17,96.7,59,1.966666667
2454,2011,Wakiso,0.4866,32.31754,2.4,46.7,3,66.7,129,4.3
2455,2011,Wakiso,0.54375,32.23467,2.3,60,3,13.3,116,3.866666667
2456,2011,Wakiso,0.33888,32.37376,0,0,0,0,614,20.46666667
2457,2011,Wakiso,0.27565,32.45915,2,26.7,3,33.3,844,28.13333333
2458,2011,Wakiso,0.22431,32.43436,2,13.3,3,30,25,0.833333333
2459,2011,Wakiso,0.16666,32.50685,2,100,3,20,2131,71.03333333
2460,2011,Wakiso,0.09043,32.48361,2.2,93.3,0,0,76,2.533333333
2461,2011,Wakiso,0.07504,32.55759,2,6.7,3.17,20,28,0.933333333
2462,2011,Yumbe,3.49073,31.1454,0,0,0,0,0,0
2463,2011,Yumbe,3.55527,31.12925,0,0,0,0,0,0
2464,2011,Yumbe,3.55525,31.12925,0,0,0,0,6,0.2
2465,2011,Yumbe,3.57303,31.14133,0,0,0,0,1,0.033333333
2466,2011,Yumbe,3.581,31.20492,0,0,0,0,0,0
2467,2011,Yumbe,3.58102,31.20488,2.3,60,0,0,0,0
2468,2011,Yumbe,3.6627,31.28072,0,0,0,0,3,0.1
2469,2011,Yumbe,3.59547,31.25602,0,0,0,0,0,0
2470,2011,Yumbe,3.55023,31.00363,0,0,0,0,8,0.266666667
2471,2011,Yumbe,3.48793,31.26498,0,0,0,0,9,0.3
2472,2011,Yumbe,3.3954,31.13212,2,40,0,0,6,0.2
2473,2011,Yumbe,3.37353,31.14728,0,0,0,0,6,0.2
2474,2011,Yumbe,3.33722,31.22265,0,0,0,0,7,0.233333333
2475,2011,Yumbe,3.33975,31.28458,0,0,0,0,0,0
2476,2011,Yumbe,3.30587,31.33757,2,80,0,0,20,0.666666667
2477,2011,Yumbe,3.36757,31.26307,0,0,0,0,0,0
2478,2011,Yumbe,3.40257,31.23583,2,26.7,0,0,11,0.366666667
2479,2011,Yumbe,3.45342,31.21257,0,0,2.67,10,2,0.066666667
2480,2011,Yumbe,3.45342,31.21258,0,0,0,0,16,0.533333333
2481,2011,Yumbe,3.54185,31.4825,2,23.3,2.5,6.7,282,9.4
2482,2012,Kayunga,0.70683,32.89033,2.1,100,0,0,1782,59.4
2483,2012,Kayunga,0.76917,32.885,2.1,96.7,0,0,1271,42.36666667
2484,2012,Kayunga,0.85483,32.8725,2.2,90,0,0,228,7.6
2485,2012,Kayunga,0.924,32.86867,0,0,2.67,10,140,4.666666667
2486,2012,Kayunga,0.08233,32.9425,2.7,90,0,0,120,4
2487,2012,Kayunga,0.6725,32.92367,2.4,100,0,0,244,8.133333333
2488,2012,Kayunga,0.61883,32.95517,2,63.3,0,0,1404,46.8
2489,2012,Kayunga,0.56983,32.99217,2.2,90,2.82,93.3,417,13.9
2490,2012,Kayunga,0.50867,33.00867,3,100,0,0,191,6.366666667
2491,2012,Kayunga,0.5245,33.00517,2.4,100,0,0,416,13.86666667
2492,2012,Kayunga,0.58683,33.034,2.4,100,0,0,470,15.66666667
2493,2012,Kayunga,0.622,33.03367,2.2,100,0,0,8432,281.0666667
2494,2012,Kayunga,0.64317,33.003,2.7,100,0,0,827,27.56666667
2495,2012,Kayunga,0.68733,33.0335,2.7,100,0,0,99,3.3
2496,2012,Kayunga,0.7335,33.01983,2,3.3,3,3.3,122,4.066666667
2497,2012,Kayunga,0.754,32.97033,4,3.3,0,0,1091,36.36666667
2498,2012,Kayunga,0.684,32.90383,2.3,100,0,0,89,2.966666667
2499,2012,Kayunga,0.6575,32.867,2.5,96.7,0,0,84,2.8
2500,2012,Kayunga,0.68683,32.83383,2.3,100,0,0,633,21.1
2501,2012,Kayunga,0.61683,32.80983,2.6,100,0,0,324,10.8
2502,2012,Mukono,0.45367,32.75467,2.1,80,0,0,521,17.36666667
2503,2012,Mukono,0.4015,32.75867,3.7,100,0,0,45,1.5
2504,2012,Mukono,0.33917,32.75867,2.2,60,0,0,267,8.9
2505,2012,Mukono,0.28983,32.78433,2,3.3,2.33,10,352,11.73333333
2506,2012,Mukono,0.23983,30.81817,2,10,2,3.3,68,2.266666667
2507,2012,Mukono,0.21867,32.8235,2.1,96.7,3.94,53.3,112,3.733333333
2508,2012,Mukono,0.2545,32.8215,2.2,70,0,0,159,5.3
2509,2012,Mukono,0.24267,32.901,0,0,3,6.7,282,9.4
2510,2012,Mukono,0.2355,32.95433,2.9,60,2,3.3,1320,44
2511,2012,Mukono,0.26717,32.97267,2.5,53.3,3.75,80,3340,111.3333333
2512,2012,Mukono,0.27483,32.88483,3,83.3,0,0,270,9
2513,2012,Mukono,0.03383,32.72367,2.4,33.3,2,3.3,22,0.733333333
2514,2012,Mukono,0.00317,32.72083,0,0,3,6.7,232,7.733333333
2515,2012,Mukono,0.3215,32.6895,0,0,0,0,165,5.5
2516,2012,Mukono,0.03567,32.7185,3.1,100,3,66.7,69,2.3
2517,2012,Mukono,0.35883,32.802,2.1,93.3,0,0,15,0.5
2518,2012,Mukono,0.3745,32.82617,2.4,36.7,3.13,26.7,40,1.333333333
2519,2012,Mukono,0.376,32.8595,2.5,86.7,0,0,140,4.666666667
2520,2012,Mukono,0.369,32.87533,2.6,33.3,2,3.3,139,4.633333333
2521,2012,Mukono,1.36783,32.93883,2.3,93.3,3,3.3,134,4.466666667
2522,2012,Kamuli,0.95233,33.1225,2,100,0,0,47,1.566666667
2523,2012,Kamuli,0.9905,33.15817,0,0,0,0,156,5.2
2524,2012,Kamuli,1.02467,33.20483,2,3.3,2.78,90,81,2.7
2525,2012,Kamuli,1.0675,33.238,0,0,3.3,33.3,213,7.1
2526,2012,Kamuli,1.1425,33.2845,0,0,3.33,10,316,10.53333333
2527,2012,Kamuli,1.2085,33.302,0,0,2.33,10,29,0.966666667
2528,2012,Kamuli,1.28617,33.30133,2.8,66.7,0,0,1298,43.26666667
2529,2012,Kamuli,1.02183,33.367,0,0,3,30,510,17
2530,2012,Kamuli,1.1245,33.003,2.8,56.7,3.25,93.3,250,8.333333333
2531,2012,Kamuli,1.14117,33.15967,2,3.3,0,0,325,10.83333333
2532,2012,Kamuli,1.01033,33.13683,2.2,56.7,2.5,6.7,58,1.933333333
2533,2012,Kamuli,0.93383,33.06983,0,0,0,0,107,3.566666667
2534,2012,Kamuli,0.89133,33.09033,2.3,100,0,0,33,1.1
2535,2012,Kamuli,0.85683,33.1205,2.1,90,0,0,247,8.233333333
2536,2012,Kamuli,0.72583,33.1515,2,96.7,0,0,101,3.366666667
2537,2012,Kamuli,0.7865,33.20033,0,0,3,3.3,347,11.56666667
2538,2012,Kamuli,0.851,33.22583,2,100,0,0,227,7.566666667
2539,2012,Kamuli,0.8895,33.25933,2.1,100,0,0,32,1.066666667
2540,2012,Kamuli,0.90917,33.2765,2.1,100,0,0,363,12.1
2541,2012,Kamuli,0.9345,33.137,2.2,100,0,0,198,6.6
2542,2012,Kaliro,1.18783,33.04083,0,0,2.67,20,333,11.1
2543,2012,Kaliro,1.0125,33.36733,2,6.7,3.13,100,790,26.33333333
2544,2012,Kaliro,1.065,33.2404,2.3,100,0,0,185,6.166666667
2545,2012,Kaliro,0.90633,33.37267,2,93.3,0,0,98,3.266666667
2546,2012,Kaliro,0.91683,33.43583,0,0,2.56,30,43,1.433333333
2547,2012,Kaliro,0.96817,33.43967,0,0,0,0,218,7.266666667
2548,2012,Kaliro,1.02267,33.00467,0,0,2.83,20,15,0.5
2549,2012,Kaliro,1.08717,33.47583,2.4,63.3,2.52,70,20,0.666666667
2550,2012,Kaliro,1.1025,33.53733,0,0,3,16.7,110,3.666666667
2551,2012,Kaliro,1.1355,33.558,0,0,2.41,56.7,158,5.266666667
2552,2012,Kaliro,1.009,33.55367,2,70,2,3.3,365,12.16666667
2553,2012,Kaliro,1.07067,33.5835,2,100,3,3.3,6,0.2
2554,2012,Kaliro,1.021,33.5555,3,3.3,0,0,1,0.033333333
2555,2012,Kaliro,0.97133,33.054,2.1,86.7,2,3.3,35,1.166666667
2556,2012,Kaliro,0.9345,33.517,2.2,96.7,0,0,103,3.433333333
2557,2012,Kaliro,0.935,33.55367,3,3.3,2.86,46.7,143,4.766666667
2558,2012,Kaliro,0.8917,33.00517,2.7,100,0,0,41,1.366666667
2559,2012,Kaliro,0.88433,33.50133,0,0,0,0,90,3
2560,2012,Kaliro,0.89033,33.49133,0,0,3.1,33.3,101,3.366666667
2561,2012,Kaliro,0.9075,33.45083,0,0,2.44,53.3,12,0.4
2562,2012,Pallisa,1.15917,33.71767,2.1,80,0,0,157,5.233333333
2563,2012,Pallisa,1.15483,33.772,3.7,20,3.22,30,204,6.8
2564,2012,Pallisa,1.15483,33.817,0,0,2.5,16.7,1043,34.76666667
2565,2012,Pallisa,1.18883,33.809,0,0,2.25,13.3,10,0.333333333
2566,2012,Pallisa,1.18483,33.73733,0,0,2.7,66.7,25,0.833333333
2567,2012,Pallisa,1.15217,33.66983,0,0,2.83,20,54,1.8
2568,2012,Pallisa,1.13517,33.623,0,0,3.13,50,93,3.1
2569,2012,Pallisa,1.2045,33.66767,0,0,2.68,63.3,15,0.5
2570,2012,Pallisa,1.241,33.6065,0,0,2.9,66.7,448,14.93333333
2571,2012,Pallisa,1.2585,33.54033,0,0,2.78,60,105,3.5
2572,2012,Pallisa,1.26817,33.65717,3.5,6.7,3,66.7,52,1.733333333
2573,2012,Pallisa,1.2885,33.07067,3,3.3,0,0,375,12.5
2574,2012,Pallisa,1.3045,33.74033,0,0,3.33,20,92,3.066666667
2575,2012,Pallisa,1.29017,33.7845,0,0,3.11,30,66,2.2
2576,2012,Pallisa,1.256,33.79183,0,0,2,16.7,316,10.53333333
2577,2012,Pallisa,1.24017,33.8555,0,0,2.78,30,1035,34.5
2578,2012,Pallisa,1.2055,33.8545,0,0,2.75,13.3,53,1.766666667
2579,2012,Pallisa,1.01883,33.802,0,0,3.14,23.3,397,13.23333333
2580,2012,Pallisa,1.14133,33.719,2,70,3,3.3,307,10.23333333
2581,2012,Pallisa,1.00867,33.74267,0,0,3.09,73.3,142,4.733333333
2582,2012,Arua,2.94578,30.94603,0,0,0,0,9,0.3
2583,2012,Arua,2.8649,30.98549,0,0,0,0,76,2.533333333
2584,2012,Arua,2.76216,31.03352,0,0,0,0,10,0.333333333
2585,2012,Arua,2.78495,30.97575,2,13.3,0,0,14,0.466666667
2586,2012,Arua,2.73521,30.94718,0,0,0,0,10,0.333333333
2587,2012,Arua,2.79602,30.89283,0,0,0,0,8,0.266666667
2588,2012,Arua,3.09359,30.95995,0,0,3,73.3,8,0.266666667
2589,2012,Arua,3.08824,31.01906,0,0,0,0,11,0.366666667
2590,2012,Arua,3.06534,30.09527,0,0,0,0,39,1.3
2591,2012,Arua,3.0026,31.22799,2,26.7,3,3.3,38,1.266666667
2592,2012,Arua,2.97407,31.35435,2,100,3.5,0,51,1.7
2593,2012,Arua,3.00742,31.26376,2,13.3,3,66.7,24,0.8
2594,2012,Arua,3.08549,31.25031,2,13.3,0,0,23,0.766666667
2595,2012,Arua,3.11095,31.15793,2,43.3,3,3.3,51,1.7
2596,2012,Arua,3.13327,31.06646,0,0,3.53,100,4,0.133333333
2597,2012,Arua,3.16463,31.00186,2,6.7,0,0,6,0.2
2598,2012,Arua,3.18073,30.9722,0,0,0,0,22,0.733333333
2599,2012,Arua,3.21477,30.93974,0,0,0,0,27,0.9
2600,2012,Arua,3.10198,30.90162,0,0,0,0,76,2.533333333
2601,2012,Arua,3.2925,30.93297,0,0,0,0,9,0.3
2602,2012,Koboko,3.34582,30.9541,0,0,0,0,35,1.166666667
2603,2012,Koboko,3.39585,30.97214,0,0,0,0,4,0.133333333
2604,2012,Koboko,3.40336,31.03118,0,0,0,0,0,0
2605,2012,Koboko,3.43908,31.03518,0,0,0,0,30,1
2606,2012,Koboko,3.49158,31.04495,0,0,0,0,35,1.166666667
2607,2012,Koboko,3.49769,30.97937,0,0,3.37,90,4,0.133333333
2608,2012,Koboko,3.50544,30.9215,0,0,0,0,3,0.1
2609,2012,Koboko,3.42747,30.94445,0,0,0,0,2,0.066666667
2610,2012,Koboko,3.43108,30.97487,0,0,0,0,7,0.233333333
2611,2012,Koboko,3.47027,30.99581,2.2,100,0,0,5,0.166666667
2612,2012,Koboko,3.50475,31.01009,0,0,3.27,86.7,6,0.2
2613,2012,Koboko,3.54642,31.03999,0,0,3.42,33.3,3,0.1
2614,2012,Koboko,3.56575,31.08552,0,0,3.19,86.7,0,0
2615,2012,Koboko,3.593,31.06612,0,0,0,0,27,0.9
2616,2012,Koboko,3.52896,31.0848,0,0,0,0,27,0.9
2617,2012,Koboko,3.45726,30.93797,0,0,0,0,29,0.966666667
2618,2012,Koboko,3.40385,30.93816,0,0,0,0,17,0.566666667
2619,2012,Koboko,3.35914,30.91535,0,0,3,40,3,0.1
2620,2012,Koboko,3.37327,30.93607,0,0,0,0,10,0.333333333
2621,2012,Koboko,3.36436,30.96632,0,0,0,0,6,0.2
2622,2012,Yumbe,3.40624,31.09701,2,10,0,0,103,3.433333333
2623,2012,Yumbe,3.39041,31.13018,0,0,0,0,14,0.466666667
2624,2012,Yumbe,3.33667,31.12765,2,70,0,0,28,0.933333333
2625,2012,Yumbe,3.36672,31.15476,0,0,0,0,7,0.233333333
2626,2012,Yumbe,3.34085,31.217,2,13.3,0,0,1,0.033333333
2627,2012,Yumbe,3.31849,31.32064,0,0,0,0,14,0.466666667
2628,2012,Yumbe,3.28432,31.35722,2,3.3,0,0,0,0
2629,2012,Yumbe,3.28432,31.35722,0,0,0,0,3,0.1
2630,2012,Yumbe,3.39878,31.30934,0,0,0,0,7,0.233333333
2631,2012,Yumbe,3.44145,31.25291,2,70,0,0,35,1.166666667
2632,2012,Yumbe,3.44472,31.19925,0,0,0,0,123,4.1
2633,2012,Yumbe,3.49332,31.14099,0,0,0,0,0,0
2634,2012,Yumbe,3.52148,31.11124,0,0,0,0,17,0.566666667
2635,2012,Yumbe,3.55228,31.13135,0,0,0,0,2,0.066666667
2636,2012,Yumbe,3.58922,31.12715,0,0,2.86,46.7,40,1.333333333
2637,2012,Yumbe,3.58112,31.20532,0,0,0,0,6,0.2
2638,2012,Yumbe,3.64866,31.24867,0,0,0,0,7,0.233333333
2639,2012,Yumbe,3.52214,31.25111,0,0,0,0,21,0.7
2640,2012,Yumbe,3.53973,31.32799,0,0,0,0,3,0.1
2641,2012,Yumbe,3.57554,31.49153,0,0,0,0,160,5.333333333
2642,2012,Moyo,3.59603,31.54568,0,0,0,0,55,1.833333333
2643,2012,Moyo,3.62706,31.65166,0,0,0,0,7,0.233333333
2644,2012,Moyo,3.64809,31.74966,0,0,2,3.3,15,0.5
2645,2012,Moyo,3.69323,31.78891,0,0,0,0,9,0.3
2646,2012,Moyo,3.72873,31.77732,0,0,0,0,16,0.533333333
2647,2012,Moyo,3.6341,31.79579,0,0,0,0,20,0.666666667
2648,2012,Moyo,3.57325,31.83,2,6.7,0,0,321,10.7
2649,2012,Moyo,3.56399,31.88473,0,0,0,0,135,4.5
2650,2012,Moyo,3.58796,31.92006,0,0,0,0,19,0.633333333
2651,2012,Moyo,3.61915,31.90964,2,16.7,0,0,28,0.933333333
2652,2012,Moyo,3.57321,31.95685,0,0,0,0,7,0.233333333
2653,2012,Moyo,3.54268,31.75023,2.1,80,0,0,80,2.666666667
2654,2012,Moyo,3.67443,31.71168,2,66.7,0,0,19,0.633333333
2655,2012,Moyo,3.70765,31.67331,0,0,0,0,18,0.6
2656,2012,Moyo,3.58412,31.64431,0,0,0,0,53,1.766666667
2657,2012,Moyo,3.48773,31.65961,2,43.3,0,0,54,1.8
2658,2012,Moyo,3.36126,31.56053,2,43.3,0,0,409,13.63333333
2659,2012,Moyo,3.24748,31.5477,2,46.7,0,0,133,4.433333333
2660,2012,Moyo,3.25199,31.48757,2,43.3,0,0,75,2.5
2661,2012,Moyo,3.23108,31.46641,2,50,0,0,33,1.1
2662,2012,Nebbi,2.66964,30.85774,0,0,0,0,49,1.633333333
2663,2012,Nebbi,2.63988,30.86275,0,0,0,0,42,1.4
2664,2012,Nebbi,2.59105,30.83072,0,0,0,0,34,1.133333333
2665,2012,Nebbi,2.53369,30.82238,0,0,0,0,40,1.333333333
2666,2012,Nebbi,2.50685,30.84136,0,0,0,0,49,1.633333333
2667,2012,Nebbi,2.50295,30.89603,0,0,0,0,5,0.166666667
2668,2012,Nebbi,2.46829,30.94727,0,0,0,0,27,0.9
2669,2012,Nebbi,2.44408,30.99276,0,0,0,0,20,0.666666667
2670,2012,Nebbi,2.38579,31.02818,0,0,0,0,182,6.066666667
2671,2012,Nebbi,2.43643,31.06631,2.3,70,0,0,26,0.866666667
2672,2012,Nebbi,2.4843,31.16325,0,0,3,20,12,0.4
2673,2012,Nebbi,2.42264,31.20551,0,0,0,0,7,0.233333333
2674,2012,Nebbi,2.35448,31.18963,2,16.7,0,0,21,0.7
2675,2012,Nebbi,2.28136,31.21254,0,0,3.04,86.7,0,0
2676,2012,Nebbi,2.24542,31.27099,0,0,3,93.3,28,0.933333333
2677,2012,Nebbi,2.31302,31.35551,0,0,2.95,66.7,16,0.533333333
2678,2012,Nebbi,2.35116,31.41283,0,0,0,0,174,5.8
2679,2012,Nebbi,2.50466,31.45192,2,86.7,0,0,192,6.4
2680,2012,Nebbi,2.65994,31.39692,0,0,3.11,30,811,27.03333333
2681,2012,Nebbi,2.58404,31.25392,2,26.7,0,0,0,0
2682,2012,Nakasongola,0.54014,32.0492,3,3.3,3,13.3,72,2.4
2683,2012,Nakasongola,0.61441,32.10844,2,100,0,0,294,9.8
2684,2012,Nakasongola,1.60364,32.19157,2,100,0,0,258,8.6
2685,2012,Nakasongola,1.64804,32.24133,2.1,100,0,0,34,1.133333333
2686,2012,Nakasongola,1.60033,32.27169,2,100,0,0,688,22.93333333
2687,2012,Nakasongola,1.58403,32.3296,2,100,0,0,620,20.66666667
2688,2012,Nakasongola,1.51762,32.45807,2,100,0,0,242,8.066666667
2689,2012,Nakasongola,1.51742,32.45807,2,90,0,0,558,18.6
2690,2012,Nakasongola,1.46807,32.50228,2,100,0,0,511,17.03333333
2691,2012,Nakasongola,1.34061,32.39719,0,0,0,0,1091,36.36666667
2692,2012,Nakasongola,1.30452,32.50979,2,86.7,0,0,119,3.966666667
2693,2012,Nakasongola,1.30452,32.50979,3,3.3,0,0,272,9.066666667
2694,2012,Nakasongola,1.31602,32.65558,2,73.3,0,0,364,12.13333333
2695,2012,Nakasongola,1.25401,32.71185,2.1,86.7,0,0,555,18.5
2696,2012,Nakasongola,1.25401,32.70119,0,0,0,0,756,25.2
2697,2012,Nakasongola,1.00952,32.52399,0,0,0,0,130,4.333333333
2698,2012,Nakasongola,1.06943,32.52419,2,100,0,0,335,11.16666667
2699,2012,Nakasongola,1.00943,32.52419,0,0,2.14,93.3,148,4.933333333
2700,2012,Nakasongola,1.18315,32.46096,2,90,0,0,255,8.5
2701,2012,Nakasongola,1.26024,32.45131,2,96.7,0,0,150,5
2702,2012,Luwero,1.83443,32.47053,2,100,0,0,100,3.333333333
2703,2012,Luwero,0.90258,32.50823,2,96.7,0,0,156,5.2
2704,2012,Luwero,0.88195,32.51888,2,100,0,0,345,11.5
2705,2012,Luwero,0.8992,32.59241,2,96.7,0,0,367,12.23333333
2706,2012,Luwero,0.95976,32.61689,2,86.7,0,0,337,11.23333333
2707,2012,Luwero,0.88111,32.64896,2.6,100,3,0,286,9.533333333
2708,2012,Luwero,0.68842,32.69799,2.1,100,0,0,276,9.2
2709,2012,Luwero,0.70516,32.59055,2,96.7,0,0,210,7
2710,2012,Luwero,0.86144,32.52957,2.6,40,0,0,158,5.266666667
2711,2012,Luwero,0.78116,32.50804,2.6,93.3,3.25,20,145,4.833333333
2712,2012,Luwero,0.73858,32.50742,3,3.3,3,6.7,64,2.133333333
2713,2012,Luwero,0.70804,32.51058,2.3,100,0,0,109,3.633333333
2714,2012,Luwero,0.55729,32.49046,2,53.3,0,0,106,3.533333333
2715,2012,Luwero,0.64733,32.44646,2.9,46.7,4,3.3,158,5.266666667
2716,2012,Luwero,0.61149,32.4498,2,100,0,0,219,7.3
2717,2012,Luwero,0.59453,32.50524,2.3,100,0,0,158,5.266666667
2718,2012,Luwero,0.57851,32.56435,0,0,0,0,485,16.16666667
2719,2012,Luwero,0.60681,32.61424,2.6,93.3,0,0,147,4.9
2720,2012,Luwero,0.62904,32.57118,2.2,96.7,0,0,287,9.566666667
2721,2012,Luwero,0.64046,32.53564,2.1,96.7,0,0,794,26.46666667
2722,2012,Nakaseke,0.79482,32.44267,2,100,0,0,145,4.833333333
2723,2012,Nakaseke,0.78073,32.40607,2,100,0,0,145,4.833333333
2724,2012,Nakaseke,0.79258,32.38208,2.1,100,2,3.3,849,28.3
2725,2012,Nakaseke,0.83625,32.35509,2,100,0,0,304,10.13333333
2726,2012,Nakaseke,0.76652,32.30859,2,100,0,0,126,4.2
2727,2012,Nakaseke,0.77105,32.25907,2,100,0,0,259,8.633333333
2728,2012,Nakaseke,0.73276,32.23612,2.4,30,2,6.7,97,3.233333333
2729,2012,Nakaseke,0.65633,32.28887,2,100,2,3.3,130,4.333333333
2730,2012,Nakaseke,0.62002,32.32304,2.7,50,0,0,167,5.566666667
2731,2012,Nakaseke,0.69305,32.33792,2.3,100,0,0,181,6.033333333
2732,2012,Nakaseke,0.84711,32.40635,2.1,100,0,0,158,5.266666667
2733,2012,Nakaseke,0.48854,32.30358,2,80,0,0,386,12.86666667
2734,2012,Nakaseke,0.86179,32.2177,2,96.7,0,0,396,13.2
2735,2012,Nakaseke,0.90601,32.19078,2,80,0,0,632,21.06666667
2736,2012,Nakaseke,0.00415,32.05308,2,100,0,0,530,17.66666667
2737,2012,Nakaseke,0.17321,32.01859,0,0,0,0,130,4.333333333
2738,2012,Nakaseke,0.92037,32.3587,2,100,0,0,247,8.233333333
2739,2012,Nakaseke,0.73576,32.43377,2.5,13.3,0,0,105,3.5
2740,2012,Nakaseke,0.72399,32.48169,2.2,100,2,6.7,284,9.466666667
2741,2012,Nakaseke,0.67465,32.42711,2.7,60,2.8,0,180,6
2742,2012,Mpigi,0.25892,32.29055,2,90,0,0,258,8.6
2743,2012,Mpigi,0.25774,32.23248,2,73.3,0,0,491,16.36666667
2744,2012,Mpigi,0.23886,32.17825,2.7,76.7,3,20,317,10.56666667
2745,2012,Mpigi,0.1741,30.10386,2,13.3,0,0,544,18.13333333
2746,2012,Mpigi,0.21842,32.5666,2,33.3,0,0,284,9.466666667
2747,2012,Mpigi,0.17839,32.94481,2.8,33.3,3.6,16.7,87,2.9
2748,2012,Mpigi,0.16946,32.84933,0,0,3.5,33.3,106,3.533333333
2749,2012,Mpigi,0.11966,32.84078,2,100,0,0,202,6.733333333
2750,2012,Mpigi,0.10259,32.94315,2.1,23.3,3.18,73.3,276,9.2
2751,2012,Mpigi,0.09053,32.10208,0,0,3.36,46.7,183,6.1
2752,2012,Mpigi,0.24633,32.38224,2.1,100,0,0,303,10.1
2753,2012,Mpigi,0.17325,32.27121,2.5,6.7,3.13,26.7,598,19.93333333
2754,2012,Mpigi,0.12734,32.22891,2,10,2.13,16.7,404,13.46666667
2755,2012,Mpigi,0.04647,32.10785,2.8,16.7,3.55,33.3,357,11.9
2756,2012,Mpigi,0.03916,32.11219,3,30,3.67,20,276,9.2
2757,2012,Mpigi,0.06511,32.15493,0,0,0,0,245,8.166666667
2758,2012,Mpigi,0.02034,32.07229,0,0,3,6.7,439,14.63333333
2759,2012,Mpigi,2.29445,32.06078,2.8,16.7,3.2,16.7,324,10.8
2760,2012,Mpigi,0.00473,32.00812,2,20,2.42,76.7,402,13.4
2761,2012,Mpigi,0.04617,32.99448,2.8,16.7,2,3.3,319,10.63333333
2762,2012,Wakiso,0.37292,32.47669,2.8,80,0,0,404,13.46666667
2763,2012,Wakiso,0.37497,32.43697,2,80,2,3.3,742,24.73333333
2764,2012,Wakiso,0.43502,32.45292,0,0,2.5,53.3,477,15.9
2765,2012,Wakiso,0.47164,32.42429,2.8,100,0,0,182,6.066666667
2766,2012,Wakiso,0.46667,32.33079,3,10,0,0,31,1.033333333
2767,2012,Wakiso,0.5134,32.28434,2.4,100,0,0,328,10.93333333
2768,2012,Wakiso,0.49842,32.35401,0,0,0,0,371,12.36666667
2769,2012,Wakiso,0.53564,32.40801,0,0,2,16.7,499,16.63333333
2770,2012,Wakiso,0.52604,32.45323,2,6.7,0,0,398,13.26666667
2771,2012,Wakiso,0.43119,32.53525,2.8,100,0,0,468,15.6
2772,2012,Wakiso,0.25503,32.48954,2,16.7,2.93,16.7,43,1.433333333
2773,2012,Wakiso,0.1931,32.46669,2,100,0,0,887,29.56666667
2774,2012,Wakiso,0.15137,32.40694,2.2,40,2,6.7,509,16.96666667
2775,2012,Wakiso,0.09178,32.36582,2.8,60,3.65,76.7,415,13.83333333
2776,2012,Wakiso,0.16343,32.50873,2,46.7,3.65,63.3,227,7.566666667
2777,2012,Wakiso,0.12325,32.56254,0,0,2.75,13.3,471,15.7
2778,2012,Wakiso,0.13891,32.59677,2,100,0,0,232,7.733333333
2779,2012,Wakiso,0.4327,32.65172,2.5,86.7,0,0,250,8.333333333
2780,2012,Wakiso,0.49668,32.6487,0,0,0,0,1047,34.9
2781,2012,Wakiso,0.54035,32.65489,2.5,76.7,0,0,361,12.03333333
2782,2012,Amolatar,0.52711,32.60791,2.1,46.7,2.73,53.3,847,28.23333333
2783,2012,Amolatar,1.61703,32.76288,2,83.3,2.2,16.7,200,6.666666667
2784,2012,Amolatar,1.57186,32.70906,2,96.7,2,3.3,206,6.866666667
2785,2012,Amolatar,1.51356,32.66378,2,100,0,0,91,3.033333333
2786,2012,Amolatar,1.50555,32.59415,2,100,0,0,157,5.233333333
2787,2012,Amolatar,1.62848,32.65662,2,100,2,3.3,300,10
2788,2012,Amolatar,1.66356,32.7093,2,100,0,0,54,1.8
2789,2012,Amolatar,1.69193,32.79486,2,100,2,3.3,218,7.266666667
2790,2012,Amolatar,1.71104,32.84628,0,0,2.22,100,419,13.96666667
2791,2012,Amolatar,1.80765,32.82272,2,100,0,0,170,5.666666667
2792,2012,Amolatar,1.75292,32.92084,0,0,2.67,50,76,2.533333333
2793,2012,Amolatar,1.71323,32.95743,2.1,30,2.95,70,134,4.466666667
2794,2012,Amolatar,1.68573,32.8849,2,100,0,0,60,2
